smi_std,smiles,logp,source,units
CCCC1CC(C(=O)NC(C(C)Cl)C2OC(SC)C(O)C(O)C2O)N(C)C1,CCCC1CC(C(=O)NC(C(C)Cl)C2OC(SC)C(O)C(O)C2O)N(C)C1,2.16,OpenChem.sdf,
NC1=NCC(CN2CCOCC2)O1,NC1=NCC(CN2CCOCC2)O1,-0.22,OpenChem.sdf,
O=C1C=CC(=O)c2ccccc21,O=C1C=CC(=O)c2ccccc21,1.71,OpenChem.sdf,
COC(COC(N)=O)C1=C(N2CC2)C(=O)C(C)=C(N2CC2)C1=O,COC(COC(N)=O)C1=C(N2CC2)C(=O)C(C)=C(N2CC2)C1=O,-0.15,OpenChem.sdf,
Cc1cccc(N=C2NCCN2)c1Cl,Cc1cccc(N=C2NCCN2)c1Cl,1.83,OpenChem.sdf,
O=C1COC(=O)N1c1ccccc1,O=C1COC(=O)N1c1ccccc1,0.93,OpenChem.sdf,
CCN(N=O)C(C)C,CCN(N=O)C(C)C,0.9,OpenChem.sdf,
Cc1cc2ccc3occ(C)c3c2oc1=O,Cc1cc2ccc3occ(C)c3c2oc1=O,2.97,OpenChem.sdf,
NC(=O)C1CCCN1C(=O)C(Cc1cnc[nH]1)NC(=O)C1CCC(=O)N1,NC(=O)C1CCCN1C(=O)C(Cc1cnc[nH]1)NC(=O)C1CCC(=O)N1,-2.46,OpenChem.sdf,
O=[N+]([O-])c1c2ccccc2cc2ccccc12,O=[N+]([O-])c1c2ccccc2cc2ccccc12,4.78,OpenChem.sdf,
CC(C)(C)C1CCC(c2ccccc2)(N2CCCCC2)CC1,CC(C)(C)C1CCC(c2ccccc2)(N2CCCCC2)CC1,6.67,OpenChem.sdf,
CCC(=O)OCOC(=O)c1cn(CC)c2nc(C)ccc2c1=O,CCC(=O)OCOC(=O)c1cn(CC)c2nc(C)ccc2c1=O,1.7,OpenChem.sdf,
Nc1ccc([N+](=O)[O-])cn1,Nc1ccc([N+](=O)[O-])cn1,0.65,OpenChem.sdf,
[O-][n+]1ccc(Cl)cc1,[O-][n+]1ccc(Cl)cc1,-0.44,OpenChem.sdf,
C=C1C(C)C2C(Cc3ccccc3)NC(=O)C23OC(=O)C=CC(O)CCCC(C)CC=CC3C1O,C=C1C(C)C2C(Cc3ccccc3)NC(=O)C23OC(=O)C=CC(O)CCCC(C)CC=CC3C1O,3.37,OpenChem.sdf,
Cc1ccc(S(=O)(=O)c2csc(S(N)(=O)=O)c2)cc1,Cc1ccc(S(=O)(=O)c2csc(S(N)(=O)=O)c2)cc1,1.63,OpenChem.sdf,
CCCCC1C(=O)N(c2ccccc2)N(c2ccc(O)cc2)C1=O,CCCCC1C(=O)N(c2ccccc2)N(c2ccc(O)cc2)C1=O,2.72,OpenChem.sdf,
COC(=O)c1ccccc1C(=O)O,COC(=O)c1ccccc1C(=O)O,1.13,OpenChem.sdf,
COc1cccc(OC(=O)c2ccc(N)cc2O)c1,COc1cccc(OC(=O)c2ccc(N)cc2O)c1,3.25,OpenChem.sdf,
CCCCCOc1cc(N)ccc1C(=O)O,CCCCCOc1cc(N)ccc1C(=O)O,2.38,OpenChem.sdf,
COc1cc(S(C)=O)ccc1-c1cn2ccnc(OC)c2n1,COc1cc(S(C)=O)ccc1-c1cn2ccnc(OC)c2n1,1.49,OpenChem.sdf,
c1ccc(SCc2ccccc2CCCN2CCOCC2)cc1,c1ccc(SCc2ccccc2CCCN2CCOCC2)cc1,3.8,OpenChem.sdf,
CC(=O)Nc1cncc(C)n1,CC(=O)Nc1cncc(C)n1,0.38,OpenChem.sdf,
CNc1c(NCCSCc2nc[nH]c2C)c(=O)c1=O,CNc1c(NCCSCc2nc[nH]c2C)c(=O)c1=O,-0.08,OpenChem.sdf,
CN(N=O)C(N)=O,CN(N=O)C(N)=O,-0.03,OpenChem.sdf,
CCN(CCOC(C)=O)c1ccccc1,CCN(CCOC(C)=O)c1ccccc1,2.04,OpenChem.sdf,
CC(=O)N(CCO)c1c(I)c(C(=O)NC(CO)CO)c(I)c(C(=O)NC(CO)CO)c1I,CC(=O)N(CCO)c1c(I)c(C(=O)NC(CO)CO)c(I)c(C(=O)NC(CO)CO)c1I,-2.33,OpenChem.sdf,
CCN(C(=O)SCc1ccccc1)C(C)C(C)C,CCN(C(=O)SCc1ccccc1)C(C)C(C)C,4.6,OpenChem.sdf,
Cn1c(=O)[nH]c2ncn(Cc3ccccc3)c2c1=N,Cn1c(=O)[nH]c2ncn(Cc3ccccc3)c2c1=N,0.07,OpenChem.sdf,
COC(=O)NC1=NCC(c2ccc(Cl)cc2)N1C,COC(=O)NC1=NCC(c2ccc(Cl)cc2)N1C,2.17,OpenChem.sdf,
COc1cc(Cc2cnc(N)nc2N)cc(OC)c1N(C)C,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1N(C)C,1.51,OpenChem.sdf,
NC(=O)c1cccc(Cn2cccn2)c1,NC(=O)c1cccc(Cn2cccn2)c1,0.71,OpenChem.sdf,
CC(CCC(C)O[N+](=O)[O-])O[N+](=O)[O-],CC(CCC(C)O[N+](=O)[O-])O[N+](=O)[O-],3.09,OpenChem.sdf,
CCN1CCC(CNC(=O)c2cc(S(=O)(=O)CC)ccc2OC)C1,CCN1CCC(CNC(=O)c2cc(S(=O)(=O)CC)ccc2OC)C1,1.31,OpenChem.sdf,
CC(C)c1ccccc1-c1ccccc1,CC(C)c1ccccc1-c1ccccc1,5.2,OpenChem.sdf,
OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,4.54,OpenChem.sdf,
COC(C)(C)CCCC(C)CC=CC(C)=CC(=O)OC(C)C,COC(C)(C)CCCC(C)CC=CC(C)=CC(=O)OC(C)C,5.5,OpenChem.sdf,
COCN1C(=O)CN=C(c2ccccc2Cl)c2cc(Cl)ccc21,COCN1C(=O)CN=C(c2ccccc2Cl)c2cc(Cl)ccc21,3.23,OpenChem.sdf,
C=CCOc1ccccc1Cc1cnc(N)nc1N,C=CCOc1ccccc1Cc1cnc(N)nc1N,2.31,OpenChem.sdf,
CC(C)(C)CC1=Nc2ccc(Cl)cc2S(=O)(=O)N1,CC(C)(C)CC1=Nc2ccc(Cl)cc2S(=O)(=O)N1,2.71,OpenChem.sdf,
CNCC(O)c1cccc(O)c1,CNCC(O)c1cccc(O)c1,-0.31,OpenChem.sdf,
c1ccc(Oc2ccccc2)cc1,c1ccc(Oc2ccccc2)cc1,4.21,OpenChem.sdf,
OC(O)C(Cl)(Cl)Cl,OC(O)C(Cl)(Cl)Cl,0.99,OpenChem.sdf,
CSc1ccc2ccccc2n1,CSc1ccc2ccccc2n1,3.04,OpenChem.sdf,
COc1nc[nH]c1[N+](=O)[O-],COc1nc[nH]c1[N+](=O)[O-],0.13,OpenChem.sdf,
CCCNC(C)C(=O)Nc1c(C)csc1C(=O)OC,CCCNC(C)C(=O)Nc1c(C)csc1C(=O)OC,1.89,OpenChem.sdf,
O=S1(=O)N=C(c2ccccc2)Nc2ccccc21,O=S1(=O)N=C(c2ccccc2)Nc2ccccc21,1.78,OpenChem.sdf,
N=C(N)NC(=O)Nc1ccc([N+](=O)[O-])c(Cl)c1,N=C(N)NC(=O)Nc1ccc([N+](=O)[O-])c(Cl)c1,1.79,OpenChem.sdf,
Nc1nc(N)c2c(S(=O)(=O)c3ccccc3)cccc2n1,Nc1nc(N)c2c(S(=O)(=O)c3ccccc3)cccc2n1,2.14,OpenChem.sdf,
Cc1ccc(S(=O)(=O)C2(C(=O)OC(C)C)CCCCC2)cc1,Cc1ccc(S(=O)(=O)C2(C(=O)OC(C)C)CCCCC2)cc1,3.21,OpenChem.sdf,
Cc1cc(Cc2cc(Cl)ccc2Cl)c(Cl)cc1Cl,Cc1cc(Cc2cc(Cl)ccc2Cl)c(Cl)cc1Cl,7.53,OpenChem.sdf,
COc1ccc2nc(N)[nH]c2c1,COc1ccc2nc(N)[nH]c2c1,0.57,OpenChem.sdf,
CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)c1ccc(F)c(Oc2ccccc2)c1,CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)c1ccc(F)c(Oc2ccccc2)c1,5.95,OpenChem.sdf,
CC12CCC(=O)C=C1C1(CC1)CC1C2CCC2(C)C1CCC21CCC(=O)O1,CC12CCC(=O)C=C1C1(CC1)CC1C2CCC2(C)C1CCC21CCC(=O)O1,3.15,OpenChem.sdf,
CCCCN(CCC)N=O,CCCCN(CCC)N=O,2.09,OpenChem.sdf,
COCC(F)Cn1ccnc1[N+](=O)[O-],COCC(F)Cn1ccnc1[N+](=O)[O-],0.18,OpenChem.sdf,
C#CCC(O)(c1ccc(F)cc1)c1cccnc1,C#CCC(O)(c1ccc(F)cc1)c1cccnc1,1.78,OpenChem.sdf,
CCOC(=O)CN(C(=O)CCl)c1ccccc1,CCOC(=O)CN(C(=O)CCl)c1ccccc1,1.6,OpenChem.sdf,
N=c1ccn2c(n1)OC1C(O)C(CO)OC12,N=c1ccn2c(n1)OC1C(O)C(CO)OC12,-2.37,OpenChem.sdf,
COc1ccc2c(c1)C13CCN4CC5=CCOC6CC(=O)N2C1C6C5CC43,COc1ccc2c(c1)C13CCN4CC5=CCOC6CC(=O)N2C1C6C5CC43,1.85,OpenChem.sdf,
Clc1nc(-c2ccccc2)nc2ccccc12,Clc1nc(-c2ccccc2)nc2ccccc12,4.47,OpenChem.sdf,
Cc1[nH]c2cccc3c2c1CC1NCC(C(=O)NC2(C(C)C)OC4(O)C5CCCN5C(=O)C(C(C)C)N4C2=O)C=C31,Cc1[nH]c2cccc3c2c1CC1NCC(C(=O)NC2(C(C)C)OC4(O)C5CCCN5C(=O)C(C(C)C)N4C2=O)C=C31,3.15,OpenChem.sdf,
CCCC1CC(C(=O)NC(C(C)O)C2OC(SC)C(O)C(O)C2O)N(CC)C1,CCCC1CC(C(=O)NC(C(C)O)C2OC(SC)C(O)C(O)C2O)N(CC)C1,1.02,OpenChem.sdf,
COC(=O)C(C)=CC1C(C(=O)OCc2cccc(OCc3ccccc3)c2)C1(C)C,COC(=O)C(C)=CC1C(C(=O)OCc2cccc(OCc3ccccc3)c2)C1(C)C,6.06,OpenChem.sdf,
O=C(O)CCc1cc(=O)c2cc3c(cc2o1)CCCC3,O=C(O)CCc1cc(=O)c2cc3c(cc2o1)CCCC3,2.85,OpenChem.sdf,
BrC1C2CC3C(C2)C13,BrC1C2CC3C(C2)C13,3.11,OpenChem.sdf,
Clc1ccccc1-c1ccccc1Cl,Clc1ccccc1-c1ccccc1Cl,4.97,OpenChem.sdf,
CCc1cccc(OC(=O)NC)c1,CCc1cccc(OC(=O)NC)c1,2.2,OpenChem.sdf,
CCCCCCCN,CCCCCCCN,2.57,OpenChem.sdf,
O=C1NC(=S)NC(=O)C12CCCCC2,O=C1NC(=S)NC(=O)C12CCCCC2,1.78,OpenChem.sdf,
Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(CC(O)C(O)C(O)CO)c2cc1C,Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(CC(O)C(O)C(O)CO)c2cc1C,-1.46,OpenChem.sdf,
CN=C1SC(=Cc2ccc([N+](=O)[O-])o2)C(=O)N1C,CN=C1SC(=Cc2ccc([N+](=O)[O-])o2)C(=O)N1C,1.42,OpenChem.sdf,
CCc1nc(-c2ccc(C(C)C(=O)O)cc2F)sc1C,CCc1nc(-c2ccc(C(C)C(=O)O)cc2F)sc1C,4.44,OpenChem.sdf,
CC(=O)Oc1ccccc1[N+](=O)[O-],CC(=O)Oc1ccccc1[N+](=O)[O-],1.55,OpenChem.sdf,
CC1(c2ccccc2)OC(=O)NC1=O,CC1(c2ccccc2)OC(=O)NC1=O,1.85,OpenChem.sdf,
CCOC(=O)NNc1ccccc1,CCOC(=O)NNc1ccccc1,1.22,OpenChem.sdf,
COc1ccc(Br)c(Cc2cnc(N)nc2N)c1,COc1ccc(Br)c(Cc2cnc(N)nc2N)c1,2.0,OpenChem.sdf,
C=C1C(=O)OC2C1C(O)CC(C)C1CCC(=O)C12C,C=C1C(=O)OC2C1C(O)CC(C)C1CCC(=O)C12C,0.23,OpenChem.sdf,
CC(C)(C)N(NC(=O)c1ccc(F)cc1)C(=O)c1ccccc1Cl,CC(C)(C)N(NC(=O)c1ccc(F)cc1)C(=O)c1ccccc1Cl,2.87,OpenChem.sdf,
O=C(C=Cc1ccccc1)C(F)(F)F,O=C(C=Cc1ccccc1)C(F)(F)F,3.01,OpenChem.sdf,
CCCCN(CCCC)N=O,CCCCN(CCCC)N=O,2.63,OpenChem.sdf,
COc1ccc(N2Cn3c(nc4ccccc4c3=O)C2C)cc1,COc1ccc(N2Cn3c(nc4ccccc4c3=O)C2C)cc1,1.73,OpenChem.sdf,
CNC(=O)Oc1cc(C)cc(C)c1,CNC(=O)Oc1cc(C)cc(C)c1,2.23,OpenChem.sdf,
O=C(Cc1ccccc1)Nc1cccc(F)c1,O=C(Cc1ccccc1)Nc1cccc(F)c1,3.1,OpenChem.sdf,
Cc1c(O)c(=O)ccn1CCCOC(=O)c1ccccc1,Cc1c(O)c(=O)ccn1CCCOC(=O)c1ccccc1,1.25,OpenChem.sdf,
c1ccc(-c2cccc(-c3ccccn3)n2)nc1,c1ccc(-c2cccc(-c3ccccn3)n2)nc1,1.96,OpenChem.sdf,
CCCNC(=O)Cn1cccc(O)c1=O,CCCNC(=O)Cn1cccc(O)c1=O,-0.24,OpenChem.sdf,
CCOP(=O)(CC)SCCSCC,CCOP(=O)(CC)SCCSCC,2.03,OpenChem.sdf,
CNC(=O)Oc1ccc(C(C)=O)cc1,CNC(=O)Oc1ccc(C(C)=O)cc1,1.01,OpenChem.sdf,
CCCc1c2oc(C(=O)O)cc(=O)c2cc2c(=O)cc(C(=O)O)n(CC)c12,CCCc1c2oc(C(=O)O)cc(=O)c2cc2c(=O)cc(C(=O)O)n(CC)c12,2.22,OpenChem.sdf,
CN(C)N=Nc1ccccc1I,CN(C)N=Nc1ccccc1I,3.5,OpenChem.sdf,
CCCCC(C)N=C=S,CCCCC(C)N=C=S,3.94,OpenChem.sdf,
CC(=O)c1cnc2ccccc2c1,CC(=O)c1cnc2ccccc2c1,1.76,OpenChem.sdf,
CCOC(=O)C(C#N)=NNc1cc(C(F)(F)F)ccc1Cl,CCOC(=O)C(C#N)=NNc1cc(C(F)(F)F)ccc1Cl,4.45,OpenChem.sdf,
COc1ccccc1C1=NCC(=O)Nc2ccc(Cl)cc21,COc1ccccc1C1=NCC(=O)Nc2ccc(Cl)cc21,2.63,OpenChem.sdf,
COc1nnc(OC)c2ccccc12,COc1nnc(OC)c2ccccc12,2.22,OpenChem.sdf,
CC1(C)COC(Cn2cncn2)(c2ccc(-n3ccnc3)cc2Cl)OC1,CC1(C)COC(Cn2cncn2)(c2ccc(-n3ccnc3)cc2Cl)OC1,2.26,OpenChem.sdf,
Cc1c[nH]c2ccccc12,Cc1c[nH]c2ccccc12,2.6,OpenChem.sdf,
CSC(C)=NOC(=O)N(C)SN(C)C(=O)c1ccccc1,CSC(C)=NOC(=O)N(C)SN(C)C(=O)c1ccccc1,2.2,OpenChem.sdf,
CN(C)N=Nc1cccc(C(F)(F)F)c1,CN(C)N=Nc1cccc(C(F)(F)F)c1,3.78,OpenChem.sdf,
O=[N+]([O-])c1c(O)cccc1O,O=[N+]([O-])c1c(O)cccc1O,1.56,OpenChem.sdf,
NCC(=O)NCC(=O)O,NCC(=O)NCC(=O)O,-2.92,OpenChem.sdf,
N#Cc1ccc(C(N)=O)cc1,N#Cc1ccc(C(N)=O)cc1,0.48,OpenChem.sdf,
Cc1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,Cc1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,2.13,OpenChem.sdf,
O=C(O)c1c(F)cccc1Cl,O=C(O)c1c(F)cccc1Cl,2.11,OpenChem.sdf,
O=C(O)C(Cc1ccc(F)cc1)n1cccc1,O=C(O)C(Cc1ccc(F)cc1)n1cccc1,2.04,OpenChem.sdf,
O=C(O)c1cccc(Cl)c1,O=C(O)c1cccc(Cl)c1,2.68,OpenChem.sdf,
CC1=Nc2ccc(C(F)(F)F)cc2S(=O)(=O)N1,CC1=Nc2ccc(C(F)(F)F)cc2S(=O)(=O)N1,1.51,OpenChem.sdf,
CC1=C2C3OC(=O)C(C)C3C(O)C(O)C2(C)C=CC1=O,CC1=C2C3OC(=O)C(C)C3C(O)C(O)C2(C)C=CC1=O,-0.7,OpenChem.sdf,
CCC(=O)OC1(C(=O)CCl)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3C(=O)CC21C,CCC(=O)OC1(C(=O)CCl)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3C(=O)CC21C,3.3,OpenChem.sdf,
CC(=O)c1ccc(NC=O)cc1,CC(=O)c1ccc(NC=O)cc1,0.94,OpenChem.sdf,
O=C1N=C(N2CCOCC2)CN1Cc1ccccc1Cl,O=C1N=C(N2CCOCC2)CN1Cc1ccccc1Cl,1.0,OpenChem.sdf,
Cc1[nH]cnc1CSCCNc1cc[nH]c(=O)n1,Cc1[nH]cnc1CSCCNc1cc[nH]c(=O)n1,-0.4,OpenChem.sdf,
C=C1CCCC2(C)CCC(C(C)(C)O)CC12,C=C1CCCC2(C)CCC(C(C)(C)O)CC12,4.64,OpenChem.sdf,
O=C(NC1CCCCCCC1)NS(=O)(=O)c1cnccc1NC1CCCCCC1,O=C(NC1CCCCCCC1)NS(=O)(=O)c1cnccc1NC1CCCCCC1,5.34,OpenChem.sdf,
CCOC(=O)C(N)Cc1ccc(O)cc1,CCOC(=O)C(N)Cc1ccc(O)cc1,0.72,OpenChem.sdf,
O=C(O)Cc1ccccc1Nc1ccccc1,O=C(O)Cc1ccccc1Nc1ccccc1,3.49,OpenChem.sdf,
CSc1nnc(CCC(C)C)c(=O)n1N,CSc1nnc(CCC(C)C)c(=O)n1N,1.85,OpenChem.sdf,
NCc1ccccc1,NCc1ccccc1,1.09,OpenChem.sdf,
CCOP(=O)(CC)Sc1ccccc1,CCOP(=O)(CC)Sc1ccccc1,2.11,OpenChem.sdf,
Nc1ccc2cc3ccccc3nc2c1,Nc1ccc2cc3ccccc3nc2c1,2.77,OpenChem.sdf,
CN(C)CCOC(=O)c1ccc(C(C)(C)C)cc1,CN(C)CCOC(=O)c1ccc(C(C)(C)C)cc1,3.94,OpenChem.sdf,
CC(=O)OCC1=C(C(=O)O)N2C(=O)C(NC(=O)C(O)c3ccccc3)C2SC1,CC(=O)OCC1=C(C(=O)O)N2C(=O)C(NC(=O)C(O)c3ccccc3)C2SC1,-0.44,OpenChem.sdf,
CC(=O)Nc1ccc(OCC(O)CNC(C)C)cc1,CC(=O)Nc1ccc(OCC(O)CNC(C)C)cc1,0.79,OpenChem.sdf,
FC(F)(F)c1cccc(N2CCNCC2)c1,FC(F)(F)c1cccc(N2CCNCC2)c1,2.43,OpenChem.sdf,
COc1cc(Cc2cnc(N)nc2N)cc(OC)c1C(C)(C)O,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1C(C)(C)O,1.49,OpenChem.sdf,
N#Cc1cc(-c2ccncc2)cnc1NCCCO,N#Cc1cc(-c2ccncc2)cnc1NCCCO,1.42,OpenChem.sdf,
CC(=O)c1ccc(C)cc1,CC(=O)c1ccc(C)cc1,2.1,OpenChem.sdf,
O=C(O)COc1ccc(Cl)c(Cl)c1,O=C(O)COc1ccc(Cl)c(Cl)c1,2.81,OpenChem.sdf,
CC(=O)Nc1ccccc1O,CC(=O)Nc1ccccc1O,0.72,OpenChem.sdf,
CC(C)NCC(COc1cccc2ccccc12)OS(=O)(=O)O,CC(C)NCC(COc1cccc2ccccc12)OS(=O)(=O)O,1.16,OpenChem.sdf,
Fc1ccc(-c2nc3ncccc3[nH]2)cc1,Fc1ccc(-c2nc3ncccc3[nH]2)cc1,2.52,OpenChem.sdf,
COc1ccc(-c2cc(=O)c3c(O)cc(OC4OC(COC5OC(C)C(O)C(O)C5O)C(O)C(O)C4O)cc3o2)cc1O,COc1ccc(-c2cc(=O)c3c(O)cc(OC4OC(COC5OC(C)C(O)C(O)C5O)C(O)C(O)C4O)cc3o2)cc1O,0.14,OpenChem.sdf,
CCCCNC(=O)NS(=O)(=O)c1ccc(N)cc1,CCCCNC(=O)NS(=O)(=O)c1ccc(N)cc1,1.01,OpenChem.sdf,
O=C(NCCCCO)C(F)(F)Cn1ccnc1[N+](=O)[O-],O=C(NCCCCO)C(F)(F)Cn1ccnc1[N+](=O)[O-],-0.29,OpenChem.sdf,
Nc1ncnc2c1nc(Sc1ccc(Cl)cc1)n2C1OC2COP(=O)(O)OC2C1O,Nc1ncnc2c1nc(Sc1ccc(Cl)cc1)n2C1OC2COP(=O)(O)OC2C1O,-0.98,OpenChem.sdf,
CC1CCC(C(C)C)CC1,CC1CCC(C(C)C)CC1,5.56,OpenChem.sdf,
CC1=Nc2cc([N+](=O)[O-])c(Cl)cc2S(=O)(=O)N1,CC1=Nc2cc([N+](=O)[O-])c(Cl)cc2S(=O)(=O)N1,1.42,OpenChem.sdf,
CC1=C(O)C(=O)c2ccccc2C1=O,CC1=C(O)C(=O)c2ccccc2C1=O,1.2,OpenChem.sdf,
Nc1ccc(-c2ccc(N)c(Cl)c2)cc1Cl,Nc1ccc(-c2ccc(N)c(Cl)c2)cc1Cl,3.51,OpenChem.sdf,
CCc1ccc(C(=O)OCCN(C)C)cc1,CCc1ccc(C(=O)OCCN(C)C)cc1,3.15,OpenChem.sdf,
CCOP(=S)(OCC)Oc1ccc(S(C)(=O)=O)cc1,CCOP(=S)(OCC)Oc1ccc(S(C)(=O)=O)cc1,2.56,OpenChem.sdf,
CCCN(CCC)C1CCc2c(cccc2OC)C1,CCCN(CCC)C1CCc2c(cccc2OC)C1,4.24,OpenChem.sdf,
Cc1cnc(C)c(C)n1,Cc1cnc(C)c(C)n1,0.95,OpenChem.sdf,
Cc1cc(C)cc(OC2OC(CO)C(O)C(O)C2O)c1,Cc1cc(C)cc(OC2OC(CO)C(O)C(O)C2O)c1,0.26,OpenChem.sdf,
CCCCC(CC)COC(=O)COc1ccc(Cl)cc1Cl,CCCCC(CC)COC(=O)COc1ccc(Cl)cc1Cl,5.78,OpenChem.sdf,
COc1ccc2sc(C(=O)Nc3nnn[nH]3)c(OC(C)C)c2c1,COc1ccc2sc(C(=O)Nc3nnn[nH]3)c(OC(C)C)c2c1,1.78,OpenChem.sdf,
C=C(C)c1c(OC)cc(Cc2cnc(N)nc2N)cc1OCC,C=C(C)c1c(OC)cc(Cc2cnc(N)nc2N)cc1OCC,2.65,OpenChem.sdf,
CCc1nc(-c2ccc(C(C)C(=O)O)cc2)sc1C,CCc1nc(-c2ccc(C(C)C(=O)O)cc2)sc1C,3.99,OpenChem.sdf,
COC(=O)C(C)=CC1C(C(=O)OCc2cccc(C(=O)c3ccccc3)c2)C1(C)C,COC(=O)C(C)=CC1C(C(=O)OCc2cccc(C(=O)c3ccccc3)c2)C1(C)C,5.45,OpenChem.sdf,
COc1ccc(OCC2CN=C(N)O2)cc1,COc1ccc(OCC2CN=C(N)O2)cc1,1.26,OpenChem.sdf,
Cc1cc2c(ccc3c(C)c(C)c(=O)n(C)c32)o1,Cc1cc2c(ccc3c(C)c(C)c(=O)n(C)c32)o1,3.54,OpenChem.sdf,
CCCC(NC(C)=O)C(=O)OC,CCCC(NC(C)=O)C(=O)OC,0.33,OpenChem.sdf,
COc1ccc(CCNCC(O)COc2ccc(-c3nc(CN4CCOCC4)c[nH]3)cc2)cc1OC,COc1ccc(CCNCC(O)COc2ccc(-c3nc(CN4CCOCC4)c[nH]3)cc2)cc1OC,2.4,OpenChem.sdf,
O=C1NC(Cc2ccccc2)C(=O)N1Cc1ccccc1,O=C1NC(Cc2ccccc2)C(=O)N1Cc1ccccc1,2.84,OpenChem.sdf,
CC(=O)c1ccccc1C(=O)O,CC(=O)c1ccccc1C(=O)O,0.81,OpenChem.sdf,
Clc1cc2c(c(Cl)c1Cl)Oc1c(Cl)cccc1O2,Clc1cc2c(c(Cl)c1Cl)Oc1c(Cl)cccc1O2,6.39,OpenChem.sdf,
CNC12CCCCCC1Cc1ccccc12,CNC12CCCCCC1Cc1ccccc12,3.77,OpenChem.sdf,
CCCOc1cn[nH]c1,CCCOc1cn[nH]c1,1.42,OpenChem.sdf,
CC1(C)SC2C(NC(=O)C(Cl)c3ccccc3)C(=O)N2C1C(=O)O,CC1(C)SC2C(NC(=O)C(Cl)c3ccccc3)C(=O)N2C1C(=O)O,2.3,OpenChem.sdf,
NC(=O)Cn1ccnc1[N+](=O)[O-],NC(=O)Cn1ccnc1[N+](=O)[O-],-1.22,OpenChem.sdf,
CCOC(=O)C(=Cc1cccc(OCC)c1)C(=O)OCC,CCOC(=O)C(=Cc1cccc(OCC)c1)C(=O)OCC,3.39,OpenChem.sdf,
ClCc1ccc(Cl)cc1Cl,ClCc1ccc(Cl)cc1Cl,3.82,OpenChem.sdf,
CCn1ccc(=O)c(O)c1C,CCn1ccc(=O)c(O)c1C,-0.31,OpenChem.sdf,
CNCc1cccnc1,CNCc1cccnc1,0.39,OpenChem.sdf,
Cc1cccc(OCC2CN=C(N)O2)c1C,Cc1cccc(OCC2CN=C(N)O2)c1C,2.25,OpenChem.sdf,
CC1CCC2OC2(C)C12CCC(C(C)(C)O)C2,CC1CCC2OC2(C)C12CCC(C(C)(C)O)C2,2.7,OpenChem.sdf,
CCN(CCO)Cc1cccc(COc2ccccc2)c1,CCN(CCO)Cc1cccc(COc2ccccc2)c1,3.04,OpenChem.sdf,
CSc1nccc(=O)[nH]1,CSc1nccc(=O)[nH]1,0.22,OpenChem.sdf,
CCOC(=O)Nc1cccc(OC(=O)Nc2ccccc2)c1,CCOC(=O)Nc1cccc(OC(=O)Nc2ccccc2)c1,3.39,OpenChem.sdf,
CCOC(=O)C(=Cc1ccc(Cl)cc1)C(=O)OCC,CCOC(=O)C(=Cc1ccc(Cl)cc1)C(=O)OCC,3.96,OpenChem.sdf,
CC(=O)c1cc2c(cc1C)C(C)(C)C(C)CC2(C)C,CC(=O)c1cc2c(cc1C)C(C)(C)C(C)CC2(C)C,5.7,OpenChem.sdf,
CC(C)(C)c1ccc([N+](=O)[O-])cc1,CC(C)(C)c1ccc([N+](=O)[O-])cc1,3.89,OpenChem.sdf,
Cc1ccc(CO)c(C=NNC(=O)c2ccc(O)cc2)c1O,Cc1ccc(CO)c(C=NNC(=O)c2ccc(O)cc2)c1O,2.56,OpenChem.sdf,
CCN(CC)C(=O)OCCc1ccccc1,CCN(CC)C(=O)OCCc1ccccc1,3.2,OpenChem.sdf,
CSc1ccccc1N,CSc1ccccc1N,1.2,OpenChem.sdf,
COC(=O)C(N)Cc1ccc(O)cc1,COC(=O)C(N)Cc1ccc(O)cc1,0.29,OpenChem.sdf,
CCCN(CC1CC1)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],CCCN(CC1CC1)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],5.58,OpenChem.sdf,
CCCOc1cccc(NC(=O)OCCN2CCOCC2)c1,CCCOc1cccc(NC(=O)OCCN2CCOCC2)c1,3.04,OpenChem.sdf,
Nc1ncn(C2OC(CO)C(O)C2O)c(=O)n1,Nc1ncn(C2OC(CO)C(O)C2O)c(=O)n1,-2.17,OpenChem.sdf,
COC12C(COC(N)=O)C3=C(C(=O)C(C)=C(Nc4nc(C)c(C)s4)C3=O)N1CC1NC12,COC12C(COC(N)=O)C3=C(C(=O)C(C)=C(Nc4nc(C)c(C)s4)C3=O)N1CC1NC12,1.29,OpenChem.sdf,
