molecule,logp,dataset_type
Cn1c([N+](=O)[O-])cnc1C=Cc1cc[nH]c(=N)n1,0.85,validation
Clc1cc(Cl)cc(-c2cc(Cl)cc(Cl)c2)c1,6.6,validation
NC(=O)c1cccnn1,-0.73,validation
COC(=O)C(C#N)=Cc1ccc(Cl)o1,2.4,validation
CCCC(=O)OCOc1ccccc1C(N)=O,1.66,validation
CC1(C)C(=O)NC(=S)NC1=O,0.5,validation
NC(=O)N(CCCl)N=O,0.57,validation
Clc1cc(Cl)c(-c2c(Cl)cc(Cl)c(Cl)c2Cl)c(Cl)c1,7.55,validation
O=C(CNC(=O)c1ccccc1)Oc1cccc(C(F)(F)F)c1,3.3,validation
CC(=O)N1CCCC1=O,-0.05,validation
O=C1CC(c2ccc(O)c(O)c2)Oc2cc(O)ccc21,1.94,validation
Cc1cc(C)c2ccccc2c1,4.42,validation
CNC(=O)NCCCn1nc(-c2ccccc2)ccc1=O,1.16,validation
CN(C)C(=O)Nc1ccc(Oc2nnnn2Cc2ccccc2)cc1,1.7,validation
CCCCN1C(=O)N(C)[C@@H]2[C@H]1N(C)C(=O)N2CCCC,2.69,validation
COC(=O)c1cccc(NC(=O)c2ccc(C)cc2)c1,3.72,validation
O=C(O)Cc1ccc(Br)cc1,2.31,validation
Nc1cccc(S(=O)(=O)O[Na])c1,-3.4,validation
CCn1c(=NC[C@@H](O)c2ccccc2)[nH]c2c1c(=O)n(C)c(=O)n2C,3.24,validation
CNC(=O)N(C)S(=O)(=O)c1cccnc1,0.42,validation
O=c1[nH]c2c(O)ccc(CCNCCCS(=O)(=O)CCOCCc3ccccc3[N+](=O)[O-])c2s1,1.37,validation
[N-]=[N+]=NC1CC(n2cnc3c(=N)[nH]c(=N)[nH]c32)OC1CO,0.24,validation
O=S1(=O)N=C(C2CCCCC2)Nc2ccccc21,2.2,validation
CCCCOc1ccc(CC(O)=NO)cc1,2.08,validation
COc1cccc2c(O)c3c(O)c4c(c(O)c3c(N)c12)=C(OC1CC(N2CCOCC2C#N)C(O)C(C)O1)CC(O)(C(=O)CO)C=4,1.97,validation
CCC(Br)(CC)C(=O)NC(N)=O,1.54,validation
Cc1cnnc2cc(Cl)ccc12,1.98,validation
CNC(=O)Oc1cccc(C(C)=O)c1,0.9,validation
C=CC(C)(O)CCC=C(C)C,2.97,validation
c1ccc(NC2=NCCN2)cc1,1.01,validation
O=C(CN1CCCC1)NC1COc2ccc(Cl)cc21,2.47,validation
COC(=O)Cc1ccc(O)c2ncccc12,1.59,validation
COc1cc2c(cc1OC)C13CCN4CC5=CCOC6CC(=O)N2C1C6C5CC43,0.98,validation
Cc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-],1.6,validation
ClCC1(C(Cl)Cl)C2CC(Cl)(Cl)C1(C(Cl)Cl)C(Cl)C2Cl,5.8,validation
COc1ccc(Cc2ccccc2C(N)=O)cc1,1.63,validation
COc1cc(CC(=O)O)ccc1O,0.33,validation
O=C(Nc1ccccc1)c1cc([N+](=O)[O-])ccc1O,3.66,validation
Fc1ccccc1F,2.37,validation
CCCCNC(=O)C=Cc1ccc([N+](=O)[O-])o1,2.36,validation
CCc1ccc(O)cc1,2.58,validation
FCC1CO1,-0.16,validation
N#CC1CC1,0.68,validation
CCOc1ccccc1OCC1CN=C(N)O1,1.24,validation
CCCS(=O)(=O)c1cc(OC)c(OC)c(OC)c1,1.56,validation
CCCc1ncc([N+](=O)[O-])n1CCNC(=S)OC,1.94,validation
CSc1ncccn1,1.01,validation
CC(O)(C(=O)O)c1ccccc1,0.8,validation
Cn1c(=N)[nH]c2ccc(C#N)cc21,1.29,validation
O=C(O)Cc1cc(O)ccc1Nc1c(Cl)cccc1Cl,3.94,validation
O=c1[nH]c(O)c(-c2ccccc2)c(=O)[nH]1,-0.17,validation
COC(=O)Nc1ccc(Cl)cc1,2.55,validation
N=c1[nH]cc(Cc2cc(Cl)c(Cl)cc2Cl)c(=N)[nH]1,3.79,validation
CCOP(=S)(OCC)Oc1ccc(N)cc1,2.6,validation
c1ccc(Cn2ccnc2)cc1,1.6,validation
NC(=O)Nc1ccc(Cl)c(Cl)c1,2.65,validation
CN(C)CC/C=C1\c2ccccc2Sc2ccc(Cl)cc21,5.18,validation
C[N+](C)(CCCCS(=O)(=O)[O-])CCc1ccccc1,-2.06,validation
NC(=O)Nc1cccc(C(F)(F)F)c1,2.31,validation
CCc1[nH]c(=N)[nH]c(=N)c1-c1ccc(Cl)c(Cl)c1,3.03,validation
CN(C)CC(CN1c2ccccc2Sc2ccccc21)N(C)C,4.76,validation
CNC(=S)NCc1ccccc1,1.35,validation
O=C(CO)NCc1ccccc1,0.55,validation
OCc1ccc2ccccc2c1,2.21,validation
Cc1ccc(C)c(S(=O)(=O)N(C)c2ccc(OC(=O)c3ccc4c(c3)OCO4)cc2)c1,5.87,validation
Cn1c([N+](=O)[O-])cnc1-c1ccc(F)cc1,1.83,validation
CC(=O)COc1ccccc1,1.04,validation
COc1cc(CC(=O)O)ccc1OCC1CCCCC1,3.35,validation
CCN(CC)S(=O)(=O)c1ccc2nnn(OCC(=O)NC(c3ccccc3)c3ccccc3)c2c1,4.49,validation
CN(C1CCCCC1)C1CCCCC1,3.71,validation
c1ccc(-n2nnnc2OCCOc2nnnn2-c2ccccc2)cc1,3.72,validation
c1cncc(CN2CCCC2)c1,1.1,validation
CC(=O)Nc1cncnc1,-0.22,validation
CCCCCCOc1ccc(S(N)(=O)=O)cc1,2.93,validation
C[C@H]1CN(C(=O)c2cc(-c3ccc4c(c3)OCO4)nc3ccccc23)C[C@H](C)O1,4.19,validation
NS(=O)(=O)c1cc(S(=O)(=O)c2cccc(O)c2)cs1,1.4,validation
Oc1ccc(I)c2cccnc12,3.27,validation
O=S(=O)(Nc1ccccc1)c1ccccc1,2.58,validation
CCCCCC(=O)O[Na],-2.17,validation
O=C(O)CCCCCc1ccccc1,3.27,validation
CC1N=C(N=c2[nH]cc([N+](=O)[O-])s2)OC1(C)C,1.88,validation
CCN(C(=O)Cn1c(O)c2c(c1O)CCCC2)c1nnc(-c2ccc(Cl)cc2)s1,4.91,validation
CNS(=O)(=O)c1ccccc1,0.92,validation
O=Nc1ccc(O)c2ccccc12,2.27,validation
COC(=O)C=CCN1C(=O)c2ccccc2C1=O,2.46,validation
CC(=O)c1csc(-c2ccc(C(C)C(=O)O)cc2)n1,2.65,validation
c1ccc(-c2cnccn2)cc1,2.07,validation
CCc1cc(S(=O)(=O)O[Na])c2cccccc1-2,-1.07,validation
CN(C)c1cc(Cc2c[nH]c(=N)[nH]c2=N)cc(N(C)C)c1,1.6,validation
CC[N+](C)(C)[N-]C(=O)C(O)(c1ccccc1)c1ccccc1,0.87,validation
O=C(OOC(=O)c1ccccc1)c1ccccc1,3.46,validation
CSC(=O)c1c(C(F)F)nc(C(F)(F)F)c(C(=O)SC)c1CC(C)C,4.75,validation
CN(C)C(=O)Nc1ccc(Oc2nnn(Cc3ccccc3)n2)cc1,2.25,validation
CN1C2CC(OC(=O)C(CO)c3ccccc3)CC1C1OC12,0.98,validation
CCOC(=O)c1cccc([N+](=O)[O-])c1,2.35,validation
O=[N+]([O-])c1ncn(CC(O)CF)n1,-0.59,validation
CCCCCCCCCCCCc1ccc(S(=O)(=O)O[Na])cc1,1.96,validation
CN=Cc1ccccc1,1.64,validation
NCC(F)(F)F,0.24,validation
CCC(=O)C(CC(C)N(C)C)(c1ccccc1)c1ccccc1,3.93,validation
COc1cc(Cl)c(Cl)c(Cl)c1,4.22,validation
C(=N/c1ccccc1)\c1ccccc1,2.82,validation
CC(C)c1nc(-c2cccnc2)c(-c2ccc(F)cc2)n1C=CC(O)CC(O)CC(=O)O[Na],-0.43,validation
OC(c1ccccc1)C1CCCCN1,1.58,validation
CCCCC(C)=O,1.38,validation
CC(C)N(C=Nc1ccn(C2CC(O)C(CO)O2)c(=O)n1)C(C)C,0.17,validation
CCOC(=O)C(C#N)=NNc1ccccc1Cl,3.38,validation
O=C(O)c1cccc(Br)c1,2.87,validation
C=c1[nH]cc(CO)c(=CNNC(=O)c2ccc([N+](=O)[O-])cc2)c1=O,1.55,validation
CCCCC(=O)OCC(=O)C1(O)C(C)CC2C3CC=C4CC(=O)C=CC4(C)C3(F)C(O)CC21C,3.87,validation
CC(NC(=O)C(Cc1ccccc1)NC(=O)C([NH3+])Cc1c[nH]c2ccccc12)C(=O)[O-],-1.0,validation
CCCN(CCC)C1COc2ccc(O)cc2C1,3.19,validation
CC(C)CC(N)C(=O)NC(Cc1ccc(O)cc1)C(=O)O,-1.94,validation
CCCCCCOc1ccc(NC(=O)OCCN2CCOCC2)cc1,4.51,validation
Cc1ccc(CO)cc1,1.58,validation
Cc1cn(C2CC(F)C(CO)O2)c(=O)[nH]c1=O,-0.28,validation
CNC(=O)NCCn1nc(-c2ccccc2)ccc1=O,0.39,validation
COC(=O)Nc1cccc([N+](=O)[O-])c1,2.0,validation
COc1ccc(-c2nnc(SCc3cc(=O)oc4ccc5ccccc5c34)n2N)cc1,4.24,validation
C=CCOc1ccc(C(=O)c2ccc3n2CCC3C(=O)O)cc1,3.48,validation
CCN(CC)S(=O)(=O)N1CCCC(C(=O)NC2CCCCC2)C1,3.58,validation
O=NN(CCCl)C(=O)NCCO,0.3,validation
CC1OC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CCC5(C)C(c7coc(O)c7)CCC65O)C4)OC3C)OC2C)CC(O)C1O,1.85,validation
Clc1ccc2c(c1)Oc1ccc(Cl)cc1O2,5.75,validation
ON=C(c1ccccc1)c1ccccc1,3.2,validation
Cc1ccc(C(=O)N2C(=O)c3cccc(N)c3C2=O)cc1NC(=O)c1ccco1,3.55,validation
CC(=O)C(NC(=O)C(N)CC(C)C)C(=O)NC(CC(C)C)C(O)O,0.24,validation
Clc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,5.73,validation
CC(=O)N=c1cnc(Cl)c[nH]1,0.56,validation
CCOC(=O)c1ccc(OCC(OC(=O)n2ccnc2)C(C)(C)C)cc1,4.12,validation
CC(=O)N1Cc2ccccc2CC1C(=O)OCc1ccc(C#N)cc1,2.41,validation
Cc1ccc(S(=O)(=O)NC(=O)NN2CCCCC2)cc1,1.34,validation
CCCNC(=O)NN,-1.1,validation
Cc1ccc2c(c1)N=C(CCCC(=O)O)NS2(=O)=O,0.33,validation
CN(C)c1ccc2c(c1)C(=O)N(OS(C)(=O)=O)C2=O,1.65,validation
COC(=O)C1(S(=O)(=O)c2ccccc2)CC1,1.43,validation
COC(=O)C(C)N(C(=O)c1ccco1)c1c(C)cccc1C,2.61,validation
COc1ccccc1N1CCN(CCNC(=O)c2cccnc2)CC1,1.2,validation
CCN=c1[nH]c(Oc2ccc(OCC)nn2)nc(=NC(C)C)[nH]1,3.14,validation
Cc1cccc(C(=O)NN)c1,0.74,validation
CC(=O)c1ccc(C(C)(C)C)cc1NC(=O)c1ccccc1,5.13,validation
CCCC(=O)OC1C(C)OC(OC2C(C)OC(OC3C(CC=O)CC(C)C(O)C=CC=CCC(C)OC(=O)CC(O)C3OC)C(O)C2N(C)C)CC1(C)OC(=O)CC,3.08,validation
CCCCSC(C)(C)C(N)=O,1.81,validation
CC(C)(C)OCCO,0.39,validation
CCC(C(=O)NC(N)=O)(C(=O)OC)c1ccccc1,1.58,validation
N#CCC(=O)O,-0.76,validation
CC1C2CCC3C(O)C2(CC(O)C2(O)C1CC(O)C2(C)C)CC3(C)O,1.51,validation
N=c1[nH]c(=O)c2[nH]c(N)c(Cc3ccsc3)c2[nH]1,1.08,validation
Cc1cc2c(cc1S(N)(=O)=O)S(=O)(=O)N=CN2,-0.32,validation
Cn1cccc1,1.21,validation
O=C(O)CCCC(=O)c1ccccc1,1.49,validation
NC(CC1CCCCC1)C(=O)O,-0.58,validation
NS(=O)(=O)c1cccc(Cl)c1,1.29,validation
O=C1NC(=O)C2(CCCCCCC2)C(=O)N1,1.79,validation
CCOC(=O)c1c[nH]c2c(c(C)nn2C)c1=Nc1cccc(Cl)c1,2.27,validation
Cc1ssc(=S)c1-c1ccccc1,3.17,validation
Cc1[nH]oc(=NS(=O)(=O)c2ccc(N)cc2)c1C,1.01,validation
CCCc1nccnc1C,1.57,validation
COc1cc(Cc2c[nH]c(=N)[nH]c2=N)ccc1SC,1.92,validation
Cc1cccc(C)c1C(=O)O,2.21,validation
CCC1CCCCN1C(=O)COC(=O)c1ccccc1,2.62,validation
CCCCCCC1Nc2cc(C(F)(F)F)c(S(N)(=O)=O)cc2S(=O)(=O)N1,2.66,validation
CSc1ncnc2ncn(C3OC(CO)C(O)C3O)c12,0.09,validation
CC1(O)CC23CC(O)C4(O)C(CC(O)C4(C)C)C(C)(O)C2CCC1C3O,0.27,validation
O=c1[nH]c(=Nc2ccccc2)[nH]c2c1ncn2CC(O)CSCCO,0.83,validation
COc1cccc(CC(=O)O)c1,1.5,validation
C[N+](C)(CCCCc1ccccc1)CCCCS(=O)(=O)[O-],-1.41,validation
CCC(C)[N+](=O)[O-],1.2,validation
CCN(C)N=Nc1ccc(C(N)=O)cc1,1.69,validation
N#Cc1cncc(Cl)n1,0.79,validation
CN=c1[nH]c(=O)cc(-c2ccc([N+](=O)[O-])o2)s1,0.86,validation
CN(C)C=Nc1ccn(C2CC(F)C(CO)O2)c(=O)n1,-0.64,validation
c1ccc2c(c1)OCCOCCOCCOCCOCCOCCOCCOCCOCCO2,0.03,validation
N#CC(Cl)(Cl)Cl,2.09,validation
CSc1nc(=NC(C)C)[nH]c(=NC(C)C)[nH]1,3.51,validation
COc1cc(Cl)c(NC2=NCCN2)c(Cl)c1,1.6,validation
CC(O)Cn1ccnc1[N+](=O)[O-],-0.16,validation
N#Cc1cccc(OCC(=O)O)c1,0.95,validation
CSc1cccc(OCC(=O)O)c1,1.9,validation
C=CCCBr,2.53,validation
CCc1cccc(NC(=O)NC)c1,2.1,validation
NC(CCCCNC=O)C(=O)O,-2.84,validation
COc1ccc(C2CC(=O)C3C(=Nc4ccccc4N(C(=O)C(F)(F)F)C3c3cc(OC)c(OC)c(OC)c3)C2)cc1,4.87,validation
CC12CCC(=O)C=C1CCC1C3CCC4(CCC(=O)O4)C3(C)CC(O)C12F,2.4,validation
C#CCCOCn1ccnc1C=NO,0.67,validation
COc1cc(C=O)ccc1OCCOC(=O)c1ccccc1Cl,3.21,validation
CCCC(=O)OCCOCn1cnc2c(=O)[nH]c(=N)[nH]c21,-0.08,validation
CCCN(CCCCC(NC(C)=O)C(=O)NCc1ccccc1)C(=O)NC,1.6,validation
COC(=O)CCCCCC(=O)OCC(=O)C1(O)CCC2C3CC=C4CC(=O)CCC4(C)C3C(O)CC21C,3.7,validation
CS(=O)(=O)Oc1cccc(NC(=O)Cc2ccccc2)c1,2.32,validation
COC(C)=O,0.18,validation
CCCCN(CCOC(C)=O)c1ccc(N=Nc2c(C#N)cc([N+](=O)[O-])cc2C#N)c(C)c1,5.5,validation
C1CCCCCC1,4.0,validation
CCOC(=O)c1ccc(OCC(OC(=S)n2ccnc2)C(C)(C)C)cc1,4.77,validation
COc1ccc(N(C)C(C)=O)cc1,0.72,validation
COc1ccc([N+]([O-])=NC#N)cc1,2.15,validation
C#CCN(C)C(C)Cc1ccc(F)cc1,3.0,validation
CC=C(C)C,2.67,validation
CCN(CC)C(C)CC(=O)Nc1c(C)cccc1C,2.63,validation
Cc1[nH]n(-c2ccccc2)c(=Nc2ccc([N+](=O)[O-])cc2)c1[N+](=O)[O-],2.78,validation
COCN1C(=O)CN=C(c2ccccc2)c2cc(N)ccc21,1.32,validation
CCCCOc1ccc([N+](=O)[O-])cc1,3.5,validation
CC(C)CCOC(=O)c1cc(=O)[nH]c(=O)[nH]1,1.48,validation
CCCCCCCCOC(N)=O,2.84,validation
CCCC1CNC(C(=O)NC(C(C)O)C2OC(SC)C(O)C(O)C2O)C1,0.04,validation
CNc1cc(Cc2c[nH]c(=N)[nH]c2=N)cc(NC)c1,0.44,validation
COP(=S)(OC)Oc1cc(Cl)c(Br)cc1Cl,5.21,validation
O=C(O)c1cc(I)cc(I)c1O,4.56,validation
CC(C)CC(NC(=O)C(CC(=O)O)NC(=O)C(N)Cc1ccccc1)C(=O)O,0.39,validation
CCCCc1cc(S(=O)(=O)O[Na])c2cc(C(C)C)cccc1-2,0.1,validation
CCCCCCOCCO,1.86,validation
COc1ccccc1N1CCN(CCNC(=O)c2cccs2)CC1,2.0,validation
Cc1nccnc1CC(C)C,1.96,validation
COc1cccc(OC)n1,2.3,validation
CN(C)CCCCN(Cc1ccc(C(C)(C)C)cc1)c1ccccc1,5.53,validation
CC(C)(C(=O)O)n1nc2ccccc2n1,0.64,validation
CCc1cnccn1,0.69,validation
CCOc1ccc2nccnc2c1,2.22,validation
Fc1ccc(CCl)cc1,2.73,validation
CC(C)CC1=NS(=O)(=O)c2ccc(Cl)cc2N1,2.35,validation
COc1cc(Cc2c[nH]c(=N)[nH]c2=N)cc(OC)n1,1.64,validation
Cc1cc(Cl)ccc1OCC(=O)O,3.25,validation
CC1(C)N=C(N)N=C(N)N1c1ccc(F)cc1,0.37,validation
CN(C)CCOC(=O)c1ccc([N+](=O)[O-])cc1,1.7,validation
CCC(C(=O)OCc1ccccc1)C(CO)Cc1cncn1C,1.97,validation
CCCCOC(=O)n1cnc(CSCCN=C(NC)NC#N)c1C,2.15,validation
Brc1cc(Br)c(NC2=NCCN2)c(Br)c1,2.75,validation
CCc1cc(NC(C)=O)ccc1O,1.31,validation
CC12CCC3C(CCC4CC(O)CCC43C)C1CCC2O,4.16,validation
COc1ccc(CC=NC=O)cc1,1.94,validation
CC(C)(C)NC(=O)C1CN(Cc2cccnc2)CCN1CC(O)CC(Cc1ccccc1)C(=O)NC1c2ccccc2CC1O,2.92,validation
NS(=O)(=O)c1ccc(O)cc1,0.06,validation
O=C1NC(c2cccc3ccccc23)Nc2ccccc21,2.96,validation
Cc1ccc(N)cc1C,1.84,validation
CCCCCOc1cccc(NC(=O)OCCN2CCCCC2)c1,5.08,validation
OCC1OC(OC2CCCCC2)C(O)C(O)C1O,-0.63,validation
CC(C(=O)O)c1ccc(-c2nc(C(F)(F)F)cs2)cc1,3.78,validation
CN=C(C[N+](=O)[O-])NCCSCc1[nH]cnc1C,-0.4,validation
CNC(=S)NCCCCC(NC(=O)C(CC(=O)N1CCOCC1)Cc1cccc2ccccc12)C(=O)NC(CC1CCCCC1)C(O)CC(=O)NCCN1CCOCC1,1.68,validation
CCCCn1cnc2c(=NC(C)=O)[nH]cnc21,0.55,validation
c1ccc2nc3c4ccccc4c4ccccc4c3cc2c1,5.66,validation
O=C(O)C1OC(O)C(O)C(O)C1O,-2.57,validation
CC1(C)SC2C(NC(=O)Cc3ccc(Cl)cc3Cl)C(=O)N2C1C(=O)O,3.3,validation
N=c1[nH]c(=O)c2ncn(C3CCC(CO)O3)c2[nH]1,-1.01,validation
CCOC(=O)c1cccc2c1C(=O)C(=O)N(CC)C2=O,1.31,validation
NC(CC(=O)O)c1ccccc1,-1.4,validation
CP(C)c1ccccc1,2.57,validation
Cc1ccccc1C1=NCC(=O)Nc2ccc(Cl)cc21,3.12,validation
CCCCc1ccc(NC(=O)OC)cc1,3.69,validation
N=c1[nH]c(NC2CCCCC2)cc(N)[n+]1[O-],1.62,validation
ClC1=CC(Cl)C(Cl)C(Cl)C1Cl,3.95,validation
CC12CCC3c4ccc(O)cc4CCC3C1CCC2O,4.01,validation
O=C(O)/C=C/c1ccc([N+](=O)[O-])cc1,2.12,validation
COc1ccccc1C(=O)N(NC(=O)c1ccccc1)C(C)(C)C,2.04,validation
N=C1NCC(CN2CCN(c3ccc(F)cc3)CC2)O1,1.0,validation
CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)C(N)C(C)C2OC(=O)OC12C,2.92,validation
COc1ccc(C=O)cc1O,0.97,validation
CCC1(c2ccccc2)C(=O)NC(=O)N(C(C)C)C1=O,2.58,validation
CCC1(C(C)c2ccccc2)C(=O)NC(=O)N(C)C1=O,3.14,validation
O=C(O)CCC(=O)O,-0.59,validation
Oc1ccc(O)n1-c1cc(Cl)cc(Cl)c1,1.4,validation
NC(=O)CCN1CCc2cccc(Cl)c2CC1,1.64,validation
CC(=O)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C,4.22,validation
O=C(O)c1ccco1,0.64,validation
Cc1ssc(=O)c1C,1.73,validation
CNC(=O)Oc1ccc(C(C)C)c(C)c1,3.11,validation
O=[N+]([O-])c1ccc(C=CBr)o1,2.45,validation
CCNc1cccc2ccccc12,3.45,validation
COC(=O)c1cnc2ccccc2c1,2.25,validation
CCC(C)CO,1.29,validation
Cc1cn(C2CC(N=[N+]=[N-])C(CO)O2)c(=O)[nH]c1=O,0.05,validation
CC1CCCc2ncc(C(N)=O)c(=O)n21,0.04,validation
CN1C(=N)SC(=Cc2ccc([N+](=O)[O-])o2)C1=O,1.44,validation
CCCC(=O)N(C)SN(C)C(=O)ON=C(C)SC,2.2,validation
COC(=O)Nc1cccc(C(C)=O)c1,1.63,validation
CCn1c(SCc2nc3c4cnn(C)c4ncn3n2)nnc1-c1cc(C(F)(F)F)n(C)n1,3.85,validation
CCCOCc1cc(=O)c(O)co1,0.3,validation
CCOC(=O)C(O)c1ccccc1,1.53,validation
CC(O)CN,-0.96,validation
CCCN=c1[nH]c(SC(F)F)nc(=NCC)[nH]1,3.8,validation
CON=C(C(=O)OC)c1ccccc1COc1ccccc1C,3.4,validation
CN=C(N)N=C(N)Nc1ccc(Cl)cc1,1.58,validation
COC(=O)CC(=O)OC,-0.05,validation
CNC(=O)ON=C1CSC(C)(C)S1,1.33,validation
N=c1cc[nH]c2c([N+](=O)[O-])cccc12,1.31,validation
Nc1ccccc1-c1ccccc1,2.84,validation
CC(=O)C(=Cc1cccc(Cl)c1)C(C)=O,2.26,validation
CC(C)CCN1C(=O)CC2CCC(C)C3CCC4(C)OOC23C1O4,4.16,validation
O=c1cc(-c2ccccc2)oc2cccc(O)c12,4.3,validation
Clc1cccc2cccc(Cl)c12,4.3,validation
Clc1ccc(Cl)c(-c2ccc(Cl)c(Cl)c2)c1,6.23,validation
CC(C(=O)O)c1ccc(-n2cc3c(c2O)CCCC3)cc1,3.07,validation
Cc1ccc(C)c2c(C)cccc12,4.9,validation
CCSCc1ccccc1OC(=O)NC,2.04,validation
FC(F)Oc1ccccc1,2.44,validation
CN(C)C(=O)Oc1ccc(Cl)cc1,2.27,validation
CC(C)C(NC(=O)OCc1ccccc1)C(=O)NC(Cc1ccc(O)cc1)C(=O)O,2.43,validation
Cn1c(=O)[nH]c2ncn(Cc3ccccc3)c2c1=N,0.07,validation
COCN1C(=O)CN=C(c2ccccc2Cl)c2cc(Cl)ccc21,3.23,validation
CN(C)C(=S)NCc1ccccc1,1.59,validation
CCCN1CCCC1CNC(=O)c1cc(S(N)(=O)=O)ccc1OC,2.16,validation
COc1cc(-n2[nH]c(C)cc2=O)nc(C)n1,0.72,validation
CCCCOc1ccc(-c2c[nH]c(SCCc3c[nH]cn3)n2)cc1,4.11,validation
CCCCCCCCn1nnnc1Oc1ccc(NC(=O)N(C)C)cc1,3.96,validation
Cc1c(S(=O)(=O)c2ccccc2)no[n+]1[O-],2.03,validation
Clc1c(Cl)c(Cl)c2c(oc3ccccc32)c1Cl,6.17,validation
CNC1CC2CCC1c1ccccc12,2.59,validation
Cc1cc(C)n(-c2ccc(-n3cccc3/C=C(\C#N)S(C)(=O)=O)cc2)n1,4.25,validation
O=C1CC(Oc2ccc(-c3ccccc3)cc2)N1,2.61,validation
CCc1ncc(-c2ccccc2)nc1-c1ccccc1,4.66,validation
CC(=O)c1cccc(C(=O)O)c1,1.56,validation
CCCN(CCC)C(=O)SCc1ccccc1,4.65,validation
CCCCCCCCCCCC[N+](C)(C)CCCS(=O)(=O)[O-],1.65,validation
O=C(Nc1ccccc1)c1cccnc1,1.73,validation
CCc1ccc2ccccc2c1,4.38,validation
CC(C)(C)c1n[nH]c(=N)o1,0.48,validation
Cc1nc([N+](=O)[O-])c(Cl)n1C,0.34,validation
CS(=O)(=O)CCCOc1ccc([N+](=O)[O-])cc1,0.93,validation
O=C(O)CCCC1=NS(=O)(=O)c2cc(Br)ccc2N1,1.02,validation
CCCCCCc1ccccc1,5.52,validation
OC(O)C(Cl)(Cl)Cl,0.99,validation
CCCN1CCN(CCC)C1=S,1.86,validation
O=C1CN=C(c2ccccc2)c2cc(Cl)ccc2N1CC1CC1,3.73,validation
c1ccc(-n2cccc2)cc1,3.08,validation
CCCN(C(C)=O)C(C)C,1.48,validation
CC(C)(C)c1cc(OC2OC(CO)C(O)C(O)C2O)cc(C(C)(C)C)c1,2.73,validation
OCC1CCC(n2cnc3c(Cl)ncnc32)O1,0.24,validation
Cc1cccc2cccc(C)c12,4.26,validation
COc1cc(C=C[N+](=O)[O-])ccc1O,1.88,validation
CN(C)C(=O)c1cccnc1,-0.48,validation
CC(CCC(=O)NCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C,2.12,validation
CNc1cnn(-c2ccccc2)c(=O)c1Cl,1.19,validation
CNC(=O)c1ccc(S(N)(=O)=O)cc1,-0.31,validation
CCOC(=O)C(=Cc1cccc(F)c1)C(C)=O,2.46,validation
ON=Cc1ccncc1,0.77,validation
O=[N+]([O-])c1cc(C2CCCCC2)c(O)c([N+](=O)[O-])c1,4.12,validation
CCCCOc1cccc(OC(=O)NC)c1,2.96,validation
COc1cc(OC)[nH]c(=NC(=O)NS(=O)(=O)c2ncccc2C(=O)N(C)C)n1,0.01,validation
CCC1Nc2cc(Cl)c(S(N)(=O)=O)cc2S(=O)(=O)N1,0.3,validation
O=C(O)c1ccoc1,1.03,validation
CC12CCC(=O)C=C1CCC1C3CCC(O)(C(=O)CO)C3(C)CC(O)C12F,1.67,validation
NS(=O)(=O)c1ccc(S(=O)(=O)CCO)cc1,-0.85,validation
Cc1ccccc1NS(=O)(=O)c1ccc(N)cc1,2.03,validation
COc1ccc2cc(CC(=O)OCC(=O)N(CCO)CCO)ccc2c1,1.41,validation
CC(C)C(=O)NS(=O)(=O)c1ccccc1N,1.17,validation
CC(=O)OC(C)(C)C1CC=C(C)CC1,3.96,validation
O=C(Nc1ccccc1)NC1CC1,1.65,validation
CCCC(C)C(=O)Nc1ccc(C)c(Cl)c1,4.31,validation
Cc1ccc(S(=O)(=O)/N=C2\SC(=CN(C)C)C(=O)N2C2CCCCC2)cc1,4.75,validation
O=C(O)CCOc1cccc2ccccc12,3.0,validation
O=[N+]([O-])c1ccc2[nH]ncc2c1,2.03,validation
O=S(Cc1ccccn1)c1nc2ccccc2[nH]1,1.33,validation
C#Cc1cccc(NC(=O)c2cc(C(=O)Nc3cccc(C#C)c3)cc(N3C(=O)c4ccccc4C3=O)c2)c1,6.85,validation
C=CCC1(CC(C)O)C(=O)NC(=O)NC1=O,-0.05,validation
C=CCN1CCCC1CNC(=O)c1cc(S(N)(=O)=O)cc(OC)c1OC,1.47,validation
CC(C)(C)OC(=O)C=Cc1ccc([N+](=O)[O-])o1,3.06,validation
CN=c1[nH]c(C)c(C(=O)CCN2CCCC2)s1,1.86,validation
CC(=O)Nc1cc(OCC(=O)O)ccc1Cl,0.75,validation
CCC(=O)N1N=C(c2ccc(C3=NN(C(=O)CC)[C@@H](c4cccc(OC)c4OC)C3)cc2)C[C@@H]1c1cccc(OC)c1OC,6.65,validation
CC12CCC(CC1=O)C2(C)C,2.74,validation
COP(=S)(OC)Oc1cc(C)c([N+](=O)[O-])c(C)c1,3.89,validation
